Code,Name,Manufacturer,Character,System Type,Category,Subtype,Item Type,Part Type,Description,Note,Elemental,Canonical Name,Canonical Rarity,General Category,Specific Category,Is Legendary,Matched Legendary Name,Moved From Manufacturer,Moved Manufacturer Type,Search Text
{255:363},Honed Point,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Honed Point,Common,Other,Skill,False,,Paladin,Other,{255:363} honed point paladin classmod skill common other skill
{255:364},Permafrost,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Permafrost,Common,Other,Skill,False,,Paladin,Other,{255:364} permafrost paladin classmod skill common other skill
{255:365},Raging Inferno,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Raging Inferno,Common,Other,Skill,False,,Paladin,Other,{255:365} raging inferno paladin classmod skill common other skill
{255:366},Wildheart,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Wildheart,Common,Other,Skill,False,,Paladin,Other,{255:366} wildheart paladin classmod skill common other skill
{255:367},Freezer Burn,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Freezer Burn,Common,Other,Skill,False,,Paladin,Other,{255:367} freezer burn paladin classmod skill common other skill
{255:368},Reactive Armor,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Reactive Armor,Common,Other,Skill,False,,Paladin,Other,{255:368} reactive armor paladin classmod skill common other skill
{255:369},Reverse Explosion,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Reverse Explosion,Common,Other,Skill,False,,Paladin,Other,{255:369} reverse explosion paladin classmod skill common other skill
{255:370},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:370} broken green paladin classmod skill common other skill
{255:371},Wildfire,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Wildfire,Common,Other,Skill,False,,Paladin,Other,{255:371} wildfire paladin classmod skill common other skill
{255:372},Burning Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Burning Rage,Common,Other,Skill,False,,Paladin,Other,{255:372} burning rage paladin classmod skill common other skill
{255:373},Ballistic Bulwark,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Ballistic Bulwark,Common,Other,Skill,False,,Paladin,Other,{255:373} ballistic bulwark paladin classmod skill common other skill
{255:374},Disco Infernus,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Disco Infernus,Common,Other,Skill,False,,Paladin,Other,{255:374} disco infernus paladin classmod skill common other skill
{255:375},Worldbreaker,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Worldbreaker,Common,Other,Skill,False,,Paladin,Other,{255:375} worldbreaker paladin classmod skill common other skill
{255:376},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:376} broken blue paladin classmod skill common other skill
{255:377},Cooling Mantle,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Cooling Mantle,Common,Other,Skill,False,,Paladin,Other,{255:377} cooling mantle paladin classmod skill common other skill
{255:378},Icy Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Icy Rage,Common,Other,Skill,False,,Paladin,Other,{255:378} icy rage paladin classmod skill common other skill
{255:379},Northern Wind,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Northern Wind,Common,Other,Skill,False,,Paladin,Other,{255:379} northern wind paladin classmod skill common other skill
{255:380},Winter's Kiss,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Winter's Kiss,Common,Other,Skill,False,,Paladin,Other,{255:380} winter's kiss paladin classmod skill common other skill
{255:381},Primal Surge,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Primal Surge,Common,Other,Skill,False,,Paladin,Other,{255:381} primal surge paladin classmod skill common other skill
{255:382},Age of Ice,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Age of Ice,Common,Other,Skill,False,,Paladin,Other,{255:382} age of ice paladin classmod skill common other skill
{255:383},Caroming Shard,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Caroming Shard,Common,Other,Skill,False,,Paladin,Other,{255:383} caroming shard paladin classmod skill common other skill
{255:384},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:384} broken blue paladin classmod skill common other skill
{255:385},Blackout,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Blackout,Common,Other,Skill,False,,Paladin,Other,{255:385} blackout paladin classmod skill common other skill
{255:386},Thunderous Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Thunderous Rage,Common,Other,Skill,False,,Paladin,Other,{255:386} thunderous rage paladin classmod skill common other skill
{255:387},Tactician,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tactician,Common,Other,Skill,False,,Paladin,Other,{255:387} tactician paladin classmod skill common other skill
{255:388},Smelter,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Smelter,Common,Other,Skill,False,,Paladin,Other,{255:388} smelter paladin classmod skill common other skill
{255:389},Strike the Anvil,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Strike the Anvil,Common,Other,Skill,False,,Paladin,Other,{255:389} strike the anvil paladin classmod skill common other skill
{255:390},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:390} broken blue paladin classmod skill common other skill
{255:391},High Voltage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,High Voltage,Common,Other,Skill,False,,Paladin,Other,{255:391} high voltage paladin classmod skill common other skill
{255:392},Berserk,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Berserk,Common,Other,Skill,False,,Paladin,Other,{255:392} berserk paladin classmod skill common other skill
{255:393},Bloodlust,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Bloodlust,Common,Other,Skill,False,,Paladin,Other,{255:393} bloodlust paladin classmod skill common other skill
{255:394},There is Only Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,There is Only Red,Common,Other,Skill,False,,Paladin,Other,{255:394} there is only red paladin classmod skill common other skill
{255:395},Rimebreak,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Rimebreak,Common,Other,Skill,False,,Paladin,Other,{255:395} rimebreak paladin classmod skill common other skill
{255:396},Brimming Vigor,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Brimming Vigor,Common,Other,Skill,False,,Paladin,Other,{255:396} brimming vigor paladin classmod skill common other skill
{255:397},My Touch Is Death,,Paladin,,Classmod,Skill,Classmod,Skill,,,,My Touch Is Death,Common,Other,Skill,False,,Paladin,Other,{255:397} my touch is death paladin classmod skill common other skill
{255:398},Broken Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Paladin,Other,{255:398} broken red paladin classmod skill common other skill
{255:399},Into The Fray,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Into The Fray,Common,Other,Skill,False,,Paladin,Other,{255:399} into the fray paladin classmod skill common other skill
{255:400},Burning Ramparts,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Burning Ramparts,Common,Other,Skill,False,,Paladin,Other,{255:400} burning ramparts paladin classmod skill common other skill
{255:401},Harbinger,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Harbinger,Common,Other,Skill,False,,Paladin,Other,{255:401} harbinger paladin classmod skill common other skill
{255:402},Rearm,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Rearm,Common,Other,Skill,False,,Paladin,Other,{255:402} rearm paladin classmod skill common other skill
{255:403},Maiming Strike,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Maiming Strike,Common,Other,Skill,False,,Paladin,Other,{255:403} maiming strike paladin classmod skill common other skill
{255:404},Broken White,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken White,Common,Other,Skill,False,,Paladin,Other,{255:404} broken white paladin classmod skill common other skill
{255:405},Mortal Flare,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Mortal Flare,Common,Other,Skill,False,,Paladin,Other,{255:405} mortal flare paladin classmod skill common other skill
{255:406},Catastrophe,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Catastrophe,Common,Other,Skill,False,,Paladin,Other,{255:406} catastrophe paladin classmod skill common other skill
{255:407},Dragon's Breath,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Dragon's Breath,Common,Other,Skill,False,,Paladin,Other,{255:407} dragon's breath paladin classmod skill common other skill
{255:408},Judgment,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Judgment,Common,Other,Skill,False,,Paladin,Other,{255:408} judgment paladin classmod skill common other skill
{255:409},Fists of Stone,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Fists of Stone,Common,Other,Skill,False,,Paladin,Other,{255:409} fists of stone paladin classmod skill common other skill
{255:410},Crackling Aegis,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Crackling Aegis,Common,Other,Skill,False,,Paladin,Other,{255:410} crackling aegis paladin classmod skill common other skill
{255:411},Electrical Fire,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Electrical Fire,Common,Other,Skill,False,,Paladin,Other,{255:411} electrical fire paladin classmod skill common other skill
{255:412},Broken Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Paladin,Other,{255:412} broken red paladin classmod skill common other skill
{255:413},Tempered Ice,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tempered Ice,Common,Other,Skill,False,,Paladin,Other,{255:413} tempered ice paladin classmod skill common other skill
{255:414},Cacophony,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Cacophony,Common,Other,Skill,False,,Paladin,Other,{255:414} cacophony paladin classmod skill common other skill
{255:415},Masterwork,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Masterwork,Common,Other,Skill,False,,Paladin,Other,{255:415} masterwork paladin classmod skill common other skill
{255:416},Endless Bombardment,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Endless Bombardment,Common,Other,Skill,False,,Paladin,Other,{255:416} endless bombardment paladin classmod skill common other skill
{255:417},Stoked,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Stoked,Common,Other,Skill,False,,Paladin,Other,{255:417} stoked paladin classmod skill common other skill
{255:418},Ordained Hammer,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Ordained Hammer,Common,Other,Skill,False,,Paladin,Other,{255:418} ordained hammer paladin classmod skill common other skill
{255:419},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:419} broken green paladin classmod skill common other skill
{255:420},Blast Furnace,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Blast Furnace,Legendary,Other,Skill,True,Furnace,Paladin,Other,{255:420} blast furnace paladin classmod skill legendary other skill
{255:421},Tempered Lightning,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tempered Lightning,Common,Other,Skill,False,,Paladin,Other,{255:421} tempered lightning paladin classmod skill common other skill
{255:422},Armor of Contempt,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Armor of Contempt,Common,Other,Skill,False,,Paladin,Other,{255:422} armor of contempt paladin classmod skill common other skill
{255:423},Lightning Rod,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Lightning Rod,Common,Other,Skill,False,,Paladin,Other,{255:423} lightning rod paladin classmod skill common other skill
{255:424},Escalation,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Escalation,Common,Other,Skill,False,,Paladin,Other,{255:424} escalation paladin classmod skill common other skill
{255:425},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:425} broken green paladin classmod skill common other skill
{255:426},Honed Point,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Honed Point,Common,Other,Skill,False,,Paladin,Other,{255:426} honed point paladin classmod skill common other skill
{255:427},Permafrost,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Permafrost,Common,Other,Skill,False,,Paladin,Other,{255:427} permafrost paladin classmod skill common other skill
{255:428},Raging Inferno,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Raging Inferno,Common,Other,Skill,False,,Paladin,Other,{255:428} raging inferno paladin classmod skill common other skill
{255:429},Wildheart,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Wildheart,Common,Other,Skill,False,,Paladin,Other,{255:429} wildheart paladin classmod skill common other skill
{255:430},Freezer Burn,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Freezer Burn,Common,Other,Skill,False,,Paladin,Other,{255:430} freezer burn paladin classmod skill common other skill
{255:431},Reactive Armor,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Reactive Armor,Common,Other,Skill,False,,Paladin,Other,{255:431} reactive armor paladin classmod skill common other skill
{255:432},Reverse Explosion,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Reverse Explosion,Common,Other,Skill,False,,Paladin,Other,{255:432} reverse explosion paladin classmod skill common other skill
{255:433},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:433} broken green paladin classmod skill common other skill
{255:434},Wildfire,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Wildfire,Common,Other,Skill,False,,Paladin,Other,{255:434} wildfire paladin classmod skill common other skill
{255:435},Burning Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Burning Rage,Common,Other,Skill,False,,Paladin,Other,{255:435} burning rage paladin classmod skill common other skill
{255:436},Ballistic Bulwark,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Ballistic Bulwark,Common,Other,Skill,False,,Paladin,Other,{255:436} ballistic bulwark paladin classmod skill common other skill
{255:437},Disco Infernus,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Disco Infernus,Common,Other,Skill,False,,Paladin,Other,{255:437} disco infernus paladin classmod skill common other skill
{255:438},Worldbreaker,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Worldbreaker,Common,Other,Skill,False,,Paladin,Other,{255:438} worldbreaker paladin classmod skill common other skill
{255:439},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:439} broken blue paladin classmod skill common other skill
{255:440},Cooling Mantle,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Cooling Mantle,Common,Other,Skill,False,,Paladin,Other,{255:440} cooling mantle paladin classmod skill common other skill
{255:441},Icy Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Icy Rage,Common,Other,Skill,False,,Paladin,Other,{255:441} icy rage paladin classmod skill common other skill
{255:442},Northern Wind,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Northern Wind,Common,Other,Skill,False,,Paladin,Other,{255:442} northern wind paladin classmod skill common other skill
{255:443},Winter's Kiss,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Winter's Kiss,Common,Other,Skill,False,,Paladin,Other,{255:443} winter's kiss paladin classmod skill common other skill
{255:444},Primal Surge,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Primal Surge,Common,Other,Skill,False,,Paladin,Other,{255:444} primal surge paladin classmod skill common other skill
{255:445},Age of Ice,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Age of Ice,Common,Other,Skill,False,,Paladin,Other,{255:445} age of ice paladin classmod skill common other skill
{255:446},Caroming Shard,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Caroming Shard,Common,Other,Skill,False,,Paladin,Other,{255:446} caroming shard paladin classmod skill common other skill
{255:447},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:447} broken blue paladin classmod skill common other skill
{255:448},Blackout,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Blackout,Common,Other,Skill,False,,Paladin,Other,{255:448} blackout paladin classmod skill common other skill
{255:449},Thunderous Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Thunderous Rage,Common,Other,Skill,False,,Paladin,Other,{255:449} thunderous rage paladin classmod skill common other skill
{255:450},Tactician,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tactician,Common,Other,Skill,False,,Paladin,Other,{255:450} tactician paladin classmod skill common other skill
{255:451},Smelter,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Smelter,Common,Other,Skill,False,,Paladin,Other,{255:451} smelter paladin classmod skill common other skill
{255:452},Strike the Anvil,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Strike the Anvil,Common,Other,Skill,False,,Paladin,Other,{255:452} strike the anvil paladin classmod skill common other skill
{255:453},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:453} broken blue paladin classmod skill common other skill
{255:454},High Voltage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,High Voltage,Common,Other,Skill,False,,Paladin,Other,{255:454} high voltage paladin classmod skill common other skill
{255:455},Berserk,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Berserk,Common,Other,Skill,False,,Paladin,Other,{255:455} berserk paladin classmod skill common other skill
{255:456},Bloodlust,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Bloodlust,Common,Other,Skill,False,,Paladin,Other,{255:456} bloodlust paladin classmod skill common other skill
{255:457},There is Only Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,There is Only Red,Common,Other,Skill,False,,Paladin,Other,{255:457} there is only red paladin classmod skill common other skill
{255:458},Rimebreak,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Rimebreak,Common,Other,Skill,False,,Paladin,Other,{255:458} rimebreak paladin classmod skill common other skill
{255:459},Brimming Vigor,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Brimming Vigor,Common,Other,Skill,False,,Paladin,Other,{255:459} brimming vigor paladin classmod skill common other skill
{255:460},My Touch Is Death,,Paladin,,Classmod,Skill,Classmod,Skill,,,,My Touch Is Death,Common,Other,Skill,False,,Paladin,Other,{255:460} my touch is death paladin classmod skill common other skill
{255:461},Broken Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Paladin,Other,{255:461} broken red paladin classmod skill common other skill
{255:462},Into The Fray,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Into The Fray,Common,Other,Skill,False,,Paladin,Other,{255:462} into the fray paladin classmod skill common other skill
{255:463},Burning Ramparts,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Burning Ramparts,Common,Other,Skill,False,,Paladin,Other,{255:463} burning ramparts paladin classmod skill common other skill
{255:464},Harbinger,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Harbinger,Common,Other,Skill,False,,Paladin,Other,{255:464} harbinger paladin classmod skill common other skill
{255:465},Rearm,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Rearm,Common,Other,Skill,False,,Paladin,Other,{255:465} rearm paladin classmod skill common other skill
{255:466},Maiming Strike,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Maiming Strike,Common,Other,Skill,False,,Paladin,Other,{255:466} maiming strike paladin classmod skill common other skill
{255:467},Broken White,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken White,Common,Other,Skill,False,,Paladin,Other,{255:467} broken white paladin classmod skill common other skill
{255:468},Mortal Flare,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Mortal Flare,Common,Other,Skill,False,,Paladin,Other,{255:468} mortal flare paladin classmod skill common other skill
{255:469},Catastrophe,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Catastrophe,Common,Other,Skill,False,,Paladin,Other,{255:469} catastrophe paladin classmod skill common other skill
{255:470},Dragon's Breath,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Dragon's Breath,Common,Other,Skill,False,,Paladin,Other,{255:470} dragon's breath paladin classmod skill common other skill
{255:471},Judgment,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Judgment,Common,Other,Skill,False,,Paladin,Other,{255:471} judgment paladin classmod skill common other skill
{255:472},Fists of Stone,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Fists of Stone,Common,Other,Skill,False,,Paladin,Other,{255:472} fists of stone paladin classmod skill common other skill
{255:473},Crackling Aegis,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Crackling Aegis,Common,Other,Skill,False,,Paladin,Other,{255:473} crackling aegis paladin classmod skill common other skill
{255:474},Electrical Fire,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Electrical Fire,Common,Other,Skill,False,,Paladin,Other,{255:474} electrical fire paladin classmod skill common other skill
{255:475},Broken Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Paladin,Other,{255:475} broken red paladin classmod skill common other skill
{255:476},Tempered Ice,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tempered Ice,Common,Other,Skill,False,,Paladin,Other,{255:476} tempered ice paladin classmod skill common other skill
{255:477},Cacophony,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Cacophony,Common,Other,Skill,False,,Paladin,Other,{255:477} cacophony paladin classmod skill common other skill
{255:478},Masterwork,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Masterwork,Common,Other,Skill,False,,Paladin,Other,{255:478} masterwork paladin classmod skill common other skill
{255:479},Endless Bombardment,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Endless Bombardment,Common,Other,Skill,False,,Paladin,Other,{255:479} endless bombardment paladin classmod skill common other skill
{255:480},Stoked,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Stoked,Common,Other,Skill,False,,Paladin,Other,{255:480} stoked paladin classmod skill common other skill
{255:481},Ordained Hammer,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Ordained Hammer,Common,Other,Skill,False,,Paladin,Other,{255:481} ordained hammer paladin classmod skill common other skill
{255:482},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:482} broken green paladin classmod skill common other skill
{255:483},Blast Furnace,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Blast Furnace,Legendary,Other,Skill,True,Furnace,Paladin,Other,{255:483} blast furnace paladin classmod skill legendary other skill
{255:484},Tempered Lightning,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tempered Lightning,Common,Other,Skill,False,,Paladin,Other,{255:484} tempered lightning paladin classmod skill common other skill
{255:485},Armor of Contempt,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Armor of Contempt,Common,Other,Skill,False,,Paladin,Other,{255:485} armor of contempt paladin classmod skill common other skill
{255:486},Lightning Rod,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Lightning Rod,Common,Other,Skill,False,,Paladin,Other,{255:486} lightning rod paladin classmod skill common other skill
{255:487},Escalation,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Escalation,Common,Other,Skill,False,,Paladin,Other,{255:487} escalation paladin classmod skill common other skill
{255:488},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:488} broken green paladin classmod skill common other skill
{255:489},Honed Point,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Honed Point,Common,Other,Skill,False,,Paladin,Other,{255:489} honed point paladin classmod skill common other skill
{255:490},Permafrost,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Permafrost,Common,Other,Skill,False,,Paladin,Other,{255:490} permafrost paladin classmod skill common other skill
{255:491},Raging Inferno,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Raging Inferno,Common,Other,Skill,False,,Paladin,Other,{255:491} raging inferno paladin classmod skill common other skill
{255:492},Wildheart,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Wildheart,Common,Other,Skill,False,,Paladin,Other,{255:492} wildheart paladin classmod skill common other skill
{255:493},Freezer Burn,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Freezer Burn,Common,Other,Skill,False,,Paladin,Other,{255:493} freezer burn paladin classmod skill common other skill
{255:494},Reactive Armor,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Reactive Armor,Common,Other,Skill,False,,Paladin,Other,{255:494} reactive armor paladin classmod skill common other skill
{255:495},Reverse Explosion,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Reverse Explosion,Common,Other,Skill,False,,Paladin,Other,{255:495} reverse explosion paladin classmod skill common other skill
{255:496},Broken Green,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Paladin,Other,{255:496} broken green paladin classmod skill common other skill
{255:497},Wildfire,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Wildfire,Common,Other,Skill,False,,Paladin,Other,{255:497} wildfire paladin classmod skill common other skill
{255:498},Burning Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Burning Rage,Common,Other,Skill,False,,Paladin,Other,{255:498} burning rage paladin classmod skill common other skill
{255:499},Ballistic Bulwark,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Ballistic Bulwark,Common,Other,Skill,False,,Paladin,Other,{255:499} ballistic bulwark paladin classmod skill common other skill
{255:500},Disco Infernus,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Disco Infernus,Common,Other,Skill,False,,Paladin,Other,{255:500} disco infernus paladin classmod skill common other skill
{255:501},Worldbreaker,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Worldbreaker,Common,Other,Skill,False,,Paladin,Other,{255:501} worldbreaker paladin classmod skill common other skill
{255:502},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:502} broken blue paladin classmod skill common other skill
{255:503},Cooling Mantle,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Cooling Mantle,Common,Other,Skill,False,,Paladin,Other,{255:503} cooling mantle paladin classmod skill common other skill
{255:504},Icy Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Icy Rage,Common,Other,Skill,False,,Paladin,Other,{255:504} icy rage paladin classmod skill common other skill
{255:505},Northern Wind,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Northern Wind,Common,Other,Skill,False,,Paladin,Other,{255:505} northern wind paladin classmod skill common other skill
{255:506},Winter's Kiss,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Winter's Kiss,Common,Other,Skill,False,,Paladin,Other,{255:506} winter's kiss paladin classmod skill common other skill
{255:507},Primal Surge,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Primal Surge,Common,Other,Skill,False,,Paladin,Other,{255:507} primal surge paladin classmod skill common other skill
{255:508},Age of Ice,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Age of Ice,Common,Other,Skill,False,,Paladin,Other,{255:508} age of ice paladin classmod skill common other skill
{255:509},Caroming Shard,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Caroming Shard,Common,Other,Skill,False,,Paladin,Other,{255:509} caroming shard paladin classmod skill common other skill
{255:510},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:510} broken blue paladin classmod skill common other skill
{255:511},Blackout,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Blackout,Common,Other,Skill,False,,Paladin,Other,{255:511} blackout paladin classmod skill common other skill
{255:512},Thunderous Rage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Thunderous Rage,Common,Other,Skill,False,,Paladin,Other,{255:512} thunderous rage paladin classmod skill common other skill
{255:513},Tactician,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Tactician,Common,Other,Skill,False,,Paladin,Other,{255:513} tactician paladin classmod skill common other skill
{255:514},Smelter,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Smelter,Common,Other,Skill,False,,Paladin,Other,{255:514} smelter paladin classmod skill common other skill
