Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
22,Vladof,SMG,73,Barrel Accessory,VLA_SM.part_barrel_01_b,No Stat Changes
22,Vladof,SMG,74,Barrel Accessory,VLA_SM.part_barrel_01_c,+Ammo
22,Vladof,SMG,75,Barrel Accessory,VLA_SM.part_barrel_01_d,+Ammo
22,Vladof,SMG,76,Barrel Accessory,VLA_SM.part_barrel_02_a,+Damage
22,Vladof,SMG,77,Barrel Accessory,VLA_SM.part_barrel_02_b,+Accuracy
22,Vladof,SMG,78,Barrel Accessory,VLA_SM.part_barrel_02_c,+Fire Rate
22,Vladof,SMG,79,Barrel Accessory,VLA_SM.part_barrel_02_d,+Fire Rate
22,Vladof,SMG,80,Manufacturer Part,VLA_SM.part_barrel_licensed_jak,Jakobs Ricochet
22,Vladof,SMG,81,Manufacturer Part,VLA_SM.part_barrel_licensed_ted,"Tediore Reload, no stat changes"
22,Vladof,SMG,82,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
22,Vladof,SMG,83,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
22,Vladof,SMG,84,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
22,Vladof,SMG,85,Manufacturer Part,VLA_SM.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
22,Vladof,SMG,86,Manufacturer Part,VLA_SM.part_mag_torgue_normal_beegun,"Torgue Impact Gyrojets, For Birt's Bees"
22,Vladof,SMG,87,Barrel,VLA_SM.part_barrel_beegun,"Birt's Bees, 528 DMG, 73% Acc, 12.4/s Fire Rate"
16,Vladof,Sniper,1,Barrel,VLA_SR.part_barrel_02_finnty,"Finnity XXX-L, 937 DMG, 94% Acc, 13.0/s FR, 50% Crit DMG"
16,Vladof,Sniper,2,Body,VLA_SR.part_body,"No stat changes, always present"
16,Vladof,Sniper,3,Body Accessory,VLA_SR.part_body_d,No Stat Changes
16,Vladof,Sniper,4,Body Accessory,VLA_SR.part_body_a,-Reload Speed
16,Vladof,Sniper,5,Body Accessory,VLA_SR.part_body_b,+Ammo
16,Vladof,Sniper,6,Body Accessory,VLA_SR.part_body_c,+Accuracy
16,Vladof,Sniper,7,Barrel,VLA_SR.part_barrel_01,"Ragoon Barrel, 1359 DMG, 87% ACC, 4.0/s FR, 50% Crit DMG"
16,Vladof,Sniper,8,Barrel,VLA_SR.part_barrel_02,"Vyudazy Barrel, 1780 DMG, 87% ACC, 2.5/s FR, 50% Crit DMG"
16,Vladof,Sniper,9,Manufacturer Part,VLA_SR.part_shield_default,Hyperion Shield
16,Vladof,Sniper,10,Manufacturer Part,VLA_SR.part_shield_ricochet,Hyperion Ricochet Shield
16,Vladof,Sniper,11,Manufacturer Part,VLA_SR.part_shield_ammo,Hyperion Absorb Shield
16,Vladof,Sniper,12,Manufacturer Part,VLA_SR.part_shield_amp,Hyperion Amp Shield
16,Vladof,Sniper,13,Magazine,VLA_SR.part_mag_01,"3.0s Reload, 12 Shots"
16,Vladof,Sniper,14,Magazine,VLA_SR.part_mag_02,"3.6s Reload, 15 Shots"
16,Vladof,Sniper,15,Magazine,VLA_SR.part_mag_03_tor,"2.9s Reload, +Damage, -Fire Rate, 9 Shots, Torgue"
16,Vladof,Sniper,16,Magazine,VLA_SR.part_mag_04_cov,"4.3s Reload, -Acc, 14 Shots, CoV Mag"
16,Vladof,Sniper,17,Magazine,VLA_SR.part_mag_05_borg,"3.6s Reload, -Damage, +Fire Rate, 18 Shots, Ripper Mag"
16,Vladof,Sniper,18,Manufacturer Part,VLA_SR.part_mag_torgue_normal,Torgue Impact Gyrojets
16,Vladof,Sniper,19,Manufacturer Part,VLA_SR.part_mag_torgue_sticky,Torgue Sticky Gyrojets
16,Vladof,Sniper,20,Stat Modifier,VLA_SR.part_mag_ted_thrown_01,2.0s Reload
16,Vladof,Sniper,21,Stat Modifier,VLA_SR.part_mag_ted_thrown_02,2.0s Reload
16,Vladof,Sniper,22,Stat Modifier,VLA_SR.part_mag_ted_thrown_03_tor,2.0s Reload
16,Vladof,Sniper,23,Stat Modifier,VLA_SR.part_mag_ted_thrown_04_cov,3.0s Reload
16,Vladof,Sniper,24,Stat Modifier,VLA_SR.part_mag_ted_thrown_05_bor,3.0s Reload
16,Vladof,Sniper,25,Manufacturer Part,VLA_SR.part_barrel_licensed_jak,Jakobs Ricochet
16,Vladof,Sniper,26,Scope,VLA_SR.part_scope_ironsight,ADS +Zoom
16,Vladof,Sniper,27,Scope,VLA_SR.part_scope_01_lens_01,ADS ++Zoom
16,Vladof,Sniper,28,Scope,VLA_SR.part_scope_01_lens_02,ADS ++Zoom
16,Vladof,Sniper,29,Scope,VLA_SR.part_scope_02_lens_01,ADS +++Zoom
16,Vladof,Sniper,30,Scope,VLA_SR.part_scope_02_lens_02,ADS +++Zoom
16,Vladof,Sniper,31,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_a,+Damage
16,Vladof,Sniper,32,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_b,-Reload Speed
16,Vladof,Sniper,33,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_a,No Stat Changes
16,Vladof,Sniper,34,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_b,+Ammo
16,Vladof,Sniper,35,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_a,+Damage
16,Vladof,Sniper,36,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_b,-Reload Speed
16,Vladof,Sniper,37,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_a,No Stat Changes
16,Vladof,Sniper,38,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_b,+Ammo
16,Vladof,Sniper,39,Grip,VLA_SR.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
16,Vladof,Sniper,40,Grip,VLA_SR.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
16,Vladof,Sniper,41,Grip,VLA_SR.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
16,Vladof,Sniper,42,Grip,VLA_SR.part_grip_01,+Damage
16,Vladof,Sniper,43,Grip,VLA_SR.part_grip_02,+Fire Rate
16,Vladof,Sniper,44,Grip,VLA_SR.part_grip_03,-Reload Speed
16,Vladof,Sniper,45,Underbarrel,VLA_SR.part_underbarrel_06_malswitch,"Underbarrel switch, no effects"
16,Vladof,Sniper,46,Underbarrel,VLA_SR.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
16,Vladof,Sniper,47,Underbarrel,VLA_SR.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
16,Vladof,Sniper,48,Underbarrel,VLA_SR.part_underbarrel_02_rocket,Alt Fire - Big Rocket
16,Vladof,Sniper,49,Underbarrel,VLA_SR.part_underbarrel_07_secondbarrel,Alt Fire - Extra Barrel
16,Vladof,Sniper,50,Underbarrel,VLA_SR.part_underbarrel_03_bipod,Alt Fire - Bipod
16,Vladof,Sniper,51,Underbarrel,VLA_SR.part_underbarrel_04_atlas,Atlas Tracker Darts
16,Vladof,Sniper,52,Underbarrel,VLA_SR.part_underbarrel_01_shotgun,Alt Fire - Shotgun
16,Vladof,Sniper,53,Underbarrel Accessory,VLA_SR.part_underbarrel_shotgun_acc,Increases Shotgun DMG
16,Vladof,Sniper,54,Underbarrel Accessory,VLA_SR.part_underbarrel_rocket_acc,Increases Big Rocket DMG
16,Vladof,Sniper,55,Underbarrel Accessory,VLA_SR.part_underbarrel_bipod_acc,Alt Fire - Motile Bipod
16,Vladof,Sniper,56,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_a,No Stat Changes
16,Vladof,Sniper,57,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_b,+Ammo
16,Vladof,Sniper,58,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_c,No Stat Changes
16,Vladof,Sniper,59,Foregrip,VLA_SR.part_foregrip_01,+Damage
16,Vladof,Sniper,60,Foregrip,VLA_SR.part_foregrip_02,+Fire Rate
16,Vladof,Sniper,61,Foregrip,VLA_SR.part_foregrip_03,+Accuracy
16,Vladof,Sniper,62,Manufacturer Part,VLA_SR.part_secondary_ammo_smg,Daedalus SMG Ammo
16,Vladof,Sniper,63,Manufacturer Part,VLA_SR.part_secondary_ammo_sg,Daedalus Shotgun Ammo
16,Vladof,Sniper,64,Manufacturer Part,VLA_SR.part_secondary_ammo_ar,Daedalus AR Ammo
16,Vladof,Sniper,65,Manufacturer Part,VLA_SR.part_secondary_ammo_ps,Daedalus Pistol Ammo
16,Vladof,Sniper,68,Barrel,VLA_SR.part_barrel_crowdsourced,"Midnight Defiance, 1359 DMG, 87% Acc, 4.0/s Reload, 50% Crit DMG"
16,Vladof,Sniper,71,Grip,VLA_SR.part_grip_04_hyp_finnty,Changed to Upgraded Finnity XXX-L
16,Vladof,Sniper,72,Barrel,VLA_SR.part_barrel_01_stopgap,"Stop Gap, 1265 DMG, 87% Acc, 4.4/s Reload, 50% Crit DMG"
16,Vladof,Sniper,73,Barrel Accessory,VLA_SR.part_barrel_01_a,+Damage
16,Vladof,Sniper,74,Barrel Accessory,VLA_SR.part_barrel_01_b,+Crit Damage
16,Vladof,Sniper,75,Barrel Accessory,VLA_SR.part_barrel_01_c,+Ammo
16,Vladof,Sniper,76,Barrel Accessory,VLA_SR.part_barrel_01_d,+Ammo
16,Vladof,Sniper,77,Barrel Accessory,VLA_SR.part_barrel_02_a,+Damage
16,Vladof,Sniper,78,Barrel Accessory,VLA_SR.part_barrel_02_b,No Stat Changes
16,Vladof,Sniper,79,Barrel Accessory,VLA_SR.part_barrel_02_c,+Fire Rate
16,Vladof,Sniper,80,Barrel Accessory,VLA_SR.part_barrel_02_d,+Fire Rate
16,Vladof,Sniper,81,Manufacturer Part,VLA_SR.part_barrel_licensed_ted,"Tediore Reload, no stat changes"
16,Vladof,Sniper,82,Manufacturer Part,VLA_SR.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
16,Vladof,Sniper,83,Manufacturer Part,VLA_SR.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
16,Vladof,Sniper,84,Manufacturer Part,VLA_SR.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
16,Vladof,Sniper,85,Manufacturer Part,VLA_SR.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
16,Vladof,Sniper,86,Grip,VLA_SR.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
289,Maliwan,Heavy Weapon,2,Barrel Accessory,MAL_HW.part_barrel_02_dXa,No Stat Changes
289,Maliwan,Heavy Weapon,3,Barrel Accessory,MAL_HW.part_barrel_02_aXD,No Stat Changes
289,Maliwan,Heavy Weapon,5,Body,MAL_HW.part_body,"No Stat Changes, always present"
289,Maliwan,Heavy Weapon,6,Body Accessory,MAL_HW.part_body_a,+Ammo
289,Maliwan,Heavy Weapon,7,Body Accessory,MAL_HW.part_body_b,+Damage
289,Maliwan,Heavy Weapon,8,Body Accessory,MAL_HW.part_body_c,-Cooldown
289,Maliwan,Heavy Weapon,9,Body Accessory,MAL_HW.part_body_d,MAL_HW_Body_D
289,Maliwan,Heavy Weapon,10,Barrel,MAL_HW.part_barrel_01,Energy Bolt
289,Maliwan,Heavy Weapon,11,Barrel,MAL_HW.part_barrel_02,"Supercell, 55s CD, 6692 Damage, 65% Acc, 1.6/s FR, 6 Shots"
289,Maliwan,Heavy Weapon,12,Barrel Accessory,MAL_HW.part_barrel_01_a,No Stat Changes
289,Maliwan,Heavy Weapon,13,Barrel Accessory,MAL_HW.part_barrel_01_b,MAL_HW_Barrel_01_B
289,Maliwan,Heavy Weapon,14,Barrel Accessory,MAL_HW.part_barrel_01_c,"-Cooldown, +Damage, +Fire Rate"
289,Maliwan,Heavy Weapon,15,Barrel Accessory,MAL_HW.part_barrel_01_d,MAL_HW_Barrel_01_D
289,Maliwan,Heavy Weapon,16,Barrel Accessory,MAL_HW.part_barrel_02_a,MAL_HW_Barrel_02_A
289,Maliwan,Heavy Weapon,17,Barrel Accessory,MAL_HW.part_barrel_02_b,+Damage
289,Maliwan,Heavy Weapon,18,Barrel Accessory,MAL_HW.part_barrel_02_c,-Cooldown
289,Maliwan,Heavy Weapon,19,Barrel Accessory,MAL_HW.part_barrel_02_d,MAL_HW_Barrel_02_D
289,Maliwan,Heavy Weapon,24,Barrel,MAL_HW.part_barrel_02_GammaVoid,Barrel part for Gamma Void
289,Maliwan,Heavy Weapon,26,Barrel,MAL_HW.part_barrel_02_BottledLightning,Barrel part for Bottled Lightning
275,Ripper,Heavy Weapon,1,Barrel,BOR_HW.part_barrel_01_Streamer,Barrel part for Streamer
275,Ripper,Heavy Weapon,2,Barrel Accessory,BOR_HW.part_barrel_01_dXa,-Damage
275,Ripper,Heavy Weapon,3,Barrel Accessory,BOR_HW.part_barrel_01_aXd,-Damage
275,Ripper,Heavy Weapon,4,Barrel Accessory,BOR_HW.part_barrel_02_dXc,-Damage
275,Ripper,Heavy Weapon,5,Barrel Accessory,BOR_HW.part_barrel_02_cXd,"-Cooldown, +Damage"
275,Ripper,Heavy Weapon,6,Barrel Accessory,BOR_HW.part_barrel_02_dXa,+Damage
275,Ripper,Heavy Weapon,7,Barrel Accessory,BOR_HW.part_barrel_02_aXD,"-Cooldown, +Damage"
275,Ripper,Heavy Weapon,8,Barrel Accessory,BOR_HW.part_barrel_02_cXa,+Damage
275,Ripper,Heavy Weapon,9,Barrel Accessory,BOR_HW.part_barrel_02_aXC,-Damage
275,Ripper,Heavy Weapon,11,Body,BOR_HW.part_body,No Stat Changes
275,Ripper,Heavy Weapon,12,Body Accessory,BOR_HW.part_body_a,+Damage
275,Ripper,Heavy Weapon,13,Body Accessory,BOR_HW.part_body_b,+Ammo
275,Ripper,Heavy Weapon,14,Body Accessory,BOR_HW.part_body_c,-Cooldown
275,Ripper,Heavy Weapon,15,Body Accessory,BOR_HW.part_body_d,BOR_HW_Body_D
275,Ripper,Heavy Weapon,16,Barrel,BOR_HW.part_barrel_01,"Auspex, 120s CD, 3123 Damage, 81% Acc, 4.0/s FR, 24 Shots"
275,Ripper,Heavy Weapon,17,Barrel,BOR_HW.part_barrel_02,"Razor, 50s CD, 9815 Damage, 70% Acc, 1.4/s FR, 4 Shots"
275,Ripper,Heavy Weapon,18,Barrel Accessory,BOR_HW.part_barrel_01_a,-Damage
275,Ripper,Heavy Weapon,19,Barrel Accessory,BOR_HW.part_barrel_01_b,-Damage
275,Ripper,Heavy Weapon,20,Barrel Accessory,BOR_HW.part_barrel_01_c,+Ammo
275,Ripper,Heavy Weapon,21,Barrel Accessory,BOR_HW.part_barrel_01_d,-Damage
275,Ripper,Heavy Weapon,22,Barrel Accessory,BOR_HW.part_barrel_02_a,+Damage
275,Ripper,Heavy Weapon,23,Barrel Accessory,BOR_HW.part_barrel_02_b,"-Cooldown, +Damage"
275,Ripper,Heavy Weapon,24,Barrel Accessory,BOR_HW.part_barrel_02_c,-Damage
275,Ripper,Heavy Weapon,25,Barrel Accessory,BOR_HW.part_barrel_02_d,"-Cooldown, +Damage"
275,Ripper,Heavy Weapon,30,Barrel,BOR_HW.part_barrel_02_DiscJockey,Barrel part for Disc Jockey
17,Torgue,Assault Rifle,2,Body,TOR_AR.part_body,No Stat Changes
273,Torgue,Heavy Weapon,1,Barrel Accessory,TOR_HW.part_barrel_01_dXc,No Stat Changes
273,Torgue,Heavy Weapon,2,Barrel Accessory,TOR_HW.part_barrel_01_dXb,No Stat Changes
273,Torgue,Heavy Weapon,3,Barrel Accessory,TOR_HW.part_barrel_01_dXa,No Stat Changes
273,Torgue,Heavy Weapon,4,Barrel Accessory,TOR_HW.part_barrel_01_cxd,"-Cooldown, -Damage"
273,Torgue,Heavy Weapon,5,Barrel Accessory,TOR_HW.part_barrel_01_bxd,"-Cooldown, +Damage"
273,Torgue,Heavy Weapon,6,Barrel Accessory,TOR_HW.part_barrel_01_aXd,-Damage
273,Torgue,Heavy Weapon,7,Barrel Accessory,TOR_HW.part_barrel_01_cxb,"-Cooldown, -Damage"
273,Torgue,Heavy Weapon,8,Barrel Accessory,TOR_HW.part_barrel_01_bXC,"-Cooldown, +Damage"
273,Torgue,Heavy Weapon,9,Barrel Accessory,TOR_HW.part_barrel_01_axc,-Damage
273,Torgue,Heavy Weapon,10,Barrel Accessory,TOR_HW.part_barrel_01_cxa,"-Cooldown, -Damage"
273,Torgue,Heavy Weapon,11,Barrel Accessory,TOR_HW.part_barrel_01_bxa,"-Cooldown, +Damage"
273,Torgue,Heavy Weapon,12,Barrel Accessory,TOR_HW.part_barrel_01_axb,-Damage
273,Torgue,Heavy Weapon,14,Body,TOR_HW.part_body,"No Stat Changes, always present"
273,Torgue,Heavy Weapon,15,Body Accessory,TOR_HW.part_body_a,"-Cooldown, +Damage"
273,Torgue,Heavy Weapon,16,Body Accessory,TOR_HW.part_body_b,+Splash Radius
273,Torgue,Heavy Weapon,17,Body Accessory,TOR_HW.part_body_c,-Cooldown
273,Torgue,Heavy Weapon,18,Body Accessory,TOR_HW.part_body_d,TOR_HW_Body_D
273,Torgue,Heavy Weapon,20,Barrel,TOR_HW.part_barrel_01,"Shoot Chute, 50s CD, 8254 Damage, 64% Acc, 1.0/s FR, 6 Shots"
273,Torgue,Heavy Weapon,21,Barrel,TOR_HW.part_barrel_02,"Rainmaker, 70s CD, 1896 Damage, 61% Acc, 6.3/s FR, 25 Shots"
273,Torgue,Heavy Weapon,22,Barrel Accessory,TOR_HW.part_barrel_01_a,-Damage
273,Torgue,Heavy Weapon,23,Barrel Accessory,TOR_HW.part_barrel_01_b,"-Cooldown, +Damage"
273,Torgue,Heavy Weapon,24,Barrel Accessory,TOR_HW.part_barrel_01_c,"-Cooldown, -Damage"
273,Torgue,Heavy Weapon,25,Barrel Accessory,TOR_HW.part_barrel_01_d,TOR_HW_Barrel_01_D
273,Torgue,Heavy Weapon,26,Barrel Accessory,TOR_HW.part_barrel_02_a,+Damage
273,Torgue,Heavy Weapon,27,Barrel Accessory,TOR_HW.part_barrel_02_b,"-Cooldown, +Fire Rate"
273,Torgue,Heavy Weapon,28,Barrel Accessory,TOR_HW.part_barrel_02_c,+Ammo
273,Torgue,Heavy Weapon,29,Barrel Accessory,TOR_HW.part_barrel_02_d,-Damage
273,Torgue,Heavy Weapon,35,Barrel,TOR_HW.part_barrel_javelin,Barrel part for Sprezzatura
273,Torgue,Heavy Weapon,37,Barrel,TOR_HW.part_unique_barrel_01_sidewinder,"Sidewinder, 4s CD, 6692 Damage, 64% Acc, 1.5/s FR 5 Shots"
273,Torgue,Heavy Weapon,40,Barrel,TOR_HW.part_unique_barrel_02_ravenfire,Barrel part for Ravenfire
282,,Vladof Heavy Weapon,2,Barrel,VLA_HW.part_barrel_02_Splatoon,Barrel part for Tinged Inkling
282,,Vladof Heavy Weapon,4,Barrel Accessory,VLA_HW.part_barrel_02_ad,just adds gestalt for A and D combo
282,,Vladof Heavy Weapon,5,Barrel Accessory,VLA_HW.part_barrel_02_ac,just adds gestalt for A and C combo
282,,Vladof Heavy Weapon,6,Body,VLA_HW.part_body,No Stat Changes
282,,Vladof Heavy Weapon,7,Body Accessory,VLA_HW.part_body_a,+Ammo
282,,Vladof Heavy Weapon,8,Body Accessory,VLA_HW.part_body_b,+Fire Rate
282,,Vladof Heavy Weapon,9,Body Accessory,VLA_HW.part_body_c,-Cooldown
282,,Vladof Heavy Weapon,10,Body Accessory,VLA_HW.part_body_d,VLA_HW_Body_D
282,,Vladof Heavy Weapon,12,Barrel,VLA_HW.part_barrel_02,"Golub, 50s CD, 2454 Damage, 76% Acc, 4.0/s FR, 12 Shots"
282,,Vladof Heavy Weapon,13,Barrel Accessory,VLA_HW.part_barrel_01_a,"-Cooldown, +Damage, +Fire Rate"
282,,Vladof Heavy Weapon,14,Barrel Accessory,VLA_HW.part_barrel_01_b,-Cooldown
282,,Vladof Heavy Weapon,15,Barrel Accessory,VLA_HW.part_barrel_01_c,"+Cooldown, +Damage"
282,,Vladof Heavy Weapon,16,Barrel Accessory,VLA_HW.part_barrel_01_d,+Damage
282,,Vladof Heavy Weapon,17,Barrel Accessory,VLA_HW.part_barrel_02_a,"-Cooldown, +Fire Rate"
282,,Vladof Heavy Weapon,18,Barrel Accessory,VLA_HW.part_barrel_02_b,+Splash Radius
282,,Vladof Heavy Weapon,19,Barrel Accessory,VLA_HW.part_barrel_02_c,+Damage
282,,Vladof Heavy Weapon,20,Barrel Accessory,VLA_HW.part_barrel_02_d,"-Cooldown, +Damage"
282,,Vladof Heavy Weapon,25,Barrel,VLA_HW.part_unique_barrel_01_atlinggun,Barrel part for Atling Gun
282,,Vladof Heavy Weapon,27,Barrel Accessory,VLA_HW.part_barrel_01_cxd,"-Cooldown, -Damage"
282,,Vladof Heavy Weapon,28,Barrel Accessory,VLA_HW.part_barrel_01_dXc,+Damage
282,,Vladof Heavy Weapon,29,Barrel,VLA_HW.part_barrel_01,"Steelburner, 80s CD, 357 Damage, 71% Acc, 30.0/s FR, 120 Shots"
26,Order,Sniper,98,Rarity,Fisheye Skin,"Can be used for skin
{1}
Fisheye
Rarity - Order Sniper Rifle
{76}
Symmetry
Rarity - Order Sniper Rifle
{79}
Rooker
Rarity - Order Sniper Rifle
{95}
ORD_SR.comp_01_common
Rarity - Order Sniper Rifle
{96}
ORD_SR.comp_02_uncommon
Rarity - Order Sniper Rifle
{97}
ORD_SR.comp_03_rare
Rarity - Order Sniper Rifle
{98}
ORD_SR.comp_04_epic
Rarity - Order Sniper Rifle
{20}
Viking
Rarity - Paladin Class Mod
{21}
Forge Master
Rarity - Paladin Class Mod
{22}
Blacksmith
Rarity - Paladin Class Mod
{23}
Shatterwight
Rarity - Paladin Class Mod
{24}
Elementalist
Rarity - Paladin Class Mod
{25}
Furnace
Rarity - Paladin Class Mod
{67}
classmod_paladin.comp_04_epic
Rarity - Paladin Class Mod
{68}
classmod_paladin.comp_03_rare
Rarity - Paladin Class Mod
{69}
classmod_paladin.comp_02_uncommon
Rarity - Paladin Class Mod
{70}
classmod_paladin.comp_01_common
Rarity - Paladin Class Mod
Description: Item Type ID: 26, Item ID: 98 mod
Stats: ""Item Type ID: 26, Item ID: 98""
Model: Epic"
25,Maliwan,Sniper,80,Rarity,Ashers Rise Skin,"Can be used for skin
{59}
Complex Root
Rarity - Maliwan Sniper Rifle
{61}
Katagawa's Revenge
Rarity - Maliwan Sniper Rifle
{80}
Asher's Rise
Rarity - Maliwan Sniper Rifle
{95}
MAL_SR.comp_01_common
Rarity - Maliwan Sniper Rifle
{96}
MAL_SR.comp_02_uncommon
Rarity - Maliwan Sniper Rifle
{97}
MAL_SR.comp_03_rare
Rarity - Maliwan Sniper Rifle
{98}
MAL_SR.comp_04_epic
Rarity - Maliwan Sniper Rifle
Description: Item Type ID: 25, Item ID: 80 mod
Stats: ""Item Type ID: 25, Item ID: 80""
Effects: ""Asher's Rise""
Legendary: Asher's Rise
Model: Legendary - Asher's Rise"
24,Jakobs,Sniper,76,Rarity,Truck Skin,"Can be used for skin
{1}
Boomslang
Rarity - Jakobs Sniper Rifle
{73}
Borstel Ballista
Rarity - Jakobs Sniper Rifle
{76}
Truck
Rarity - Jakobs Sniper Rifle
{95}
JAK_SR.comp_01_common
Rarity - Jakobs Sniper Rifle
{96}
JAK_SR.comp_02_uncommon
Rarity - Jakobs Sniper Rifle
{97}
JAK_SR.comp_03_rare
Rarity - Jakobs Sniper Rifle
{98}
JAK_SR.comp_04_epic
Rarity - Jakobs Sniper Rifle
Description: Item Type ID: 24, Item ID: 76 mod
Stats: ""Item Type ID: 24, Item ID: 76""
Effects: ""Truck""
Legendary: Truck
Model: Legendary - Truck"
16,Vladof,Sniper,69,Rarity,Midnight Defiance Skin,"Can be used for skin
Description: Item Type ID: 16, Item ID: 69 mod
Stats: ""Item Type ID: 16, Item ID: 69""
Effects: ""Midnight Defiance - Twitch Drop""
Legendary: Midnight Defiance
Model: Legendary - Midnight Defiance"
27,Jakobs,Assault Rifle,77,Rarity,Not implemented - purple gun with no damage,"Description: Item Type ID: 27, Item ID: 77 mod
Stats: ""Item Type ID: 27, Item ID: 77""
Effects: ""Not implemented - purple gun with no damage""
Model: Legendary - Not implemented - purple gun with no damage"
25,Maliwan,Sniper,61,Rarity,Katagawas Revenge Skin,"Can be used for skin
Description: Item Type ID: 25, Item ID: 61 mod
Stats: ""Item Type ID: 25, Item ID: 61""
Effects: ""Katagawa's Revenge""
Legendary: Katagawa's Revenge
Model: Legendary - Katagawa's Revenge"
24,Jakobs,Sniper,73,Rarity,Ballista Skin,"Can be used for skin
Description: Item Type ID: 24, Item ID: 73 mod
Stats: ""Item Type ID: 24, Item ID: 73""
Effects: ""Borstel Ballista""
Legendary: Borstel Ballista
Model: Legendary - Borstel Ballista"
13,Daedalus,Assault Rifle,85,Rarity,First Impression,"Description: Item Type ID: 13, Item ID: 85 mod
Stats: ""Item Type ID: 13, Item ID: 85""
Effects: ""First Impression - Pre-Order""
Legendary: First Impression
Model: Legendary - First Impression"
16,Vladof,Sniper,66,Rarity,Finity XXL Skin,"Can be used for skin
Description: Item Type ID: 16, Item ID: 66 mod
Stats: ""Item Type ID: 16, Item ID: 66""
Effects: ""Finnity XXX-L""
Legendary: Finnity XXX-L
Model: Legendary - Finnity XXX-L"
25,Maliwan,Sniper,59,Rarity,Complex Root Skin,"Can be used for skin
Description: Item Type ID: 25, Item ID: 59 mod
Stats: ""Item Type ID: 25, Item ID: 59""
Effects: ""Complex Root""
Legendary: Complex Root
Model: Legendary - Complex Root"
21,Maliwan,SMG,83,Rarity,Matador's Match,"Description: Item Type ID: 21, Item ID: 83 mod
Stats: ""Item Type ID: 21, Item ID: 83""
Effects: ""Matador's Match - Pre-Order""
Legendary: Matador's Match
Model: Legendary - Matador's Match"
13,Daedalus,Assault Rifle,72,Rarity,Bloody Lumberjack,"Description: Item Type ID: 13, Item ID: 72 mod
Stats: ""Item Type ID: 13, Item ID: 72""
Effects: ""Bloody Lumberjack""
Legendary: Bloody Lumberjack
Model: Legendary - Bloody Lumberjack"
289,Maliwan,Heavy Weapon,1,Rarity,Bottled Lightning,"Description: Item Type ID: 289, Item ID: 1 mod
Stats: ""Item Type ID: 289, Item ID: 1""
Effects: ""Bottled Lightning""
Legendary: Bottled Lightning
Model: Legendary - Bottled Lightning"
17,Torgue,Assault Rifle,78,Rarity,Potato Thrower IV,"Description: Item Type ID: 17, Item ID: 78 mod
Stats: ""Item Type ID: 17, Item ID: 78""
Effects: ""Potato Thrower IV""
Legendary: Potato Thrower IV
Model: Legendary - Potato Thrower IV"
3,Jakobs,Pistol,79,Rarity,San Saba Songbird,"Description: Item Type ID: 3, Item ID: 79 mod
Stats: ""Item Type ID: 3, Item ID: 79""
Effects: ""San Saba Songbird""
Legendary: San Saba Songbird
Model: Legendary - San Saba Songbird"
20,Daedalus,SMG,59,Rarity,Loremaster Skin,"Can be used for skin
Description: Item Type ID: 20, Item ID: 59 mod
Stats: ""Item Type ID: 20, Item ID: 59""
Effects: ""Frangible - Removed from game""
Model: Legendary - Frangible"
27,Jakobs,Assault Rifle,1,Rarity,Bonnie and Clyde,"Description: Item Type ID: 27, Item ID: 1 mod
Stats: ""Item Type ID: 27, Item ID: 1""
Effects: ""Bonnie and Clyde""
Legendary: Bonnie and Clyde
Model: Legendary - Bonnie and Clyde"
