source,code,Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements,Stats
Item-Editor.html,{296:2},,,2,,BOR_Enhancement.part_core_bor_hardcharger,Hard Charger,"Guns with Ripper-licensed parts gain +25% Damage, but Charge Time is increased by 30%","Guns with Ripper-licensed parts gain +25% Damage, but Charge Time is increased by 30%",,"Guns with Ripper-licensed parts gain +25% Damage, but Charge Time is increased by 30%"
Item-Editor.html,{296:3},,,3,,BOR_Enhancement.part_core_bor_freeloader,Freeloader,Guns with Ripper-licensed parts have a 30% Chance to instantly refill its Magazine when it's empty,Guns with Ripper-licensed parts have a 30% Chance to instantly refill its Magazine when it's empty,,Guns with Ripper-licensed parts have a 30% Chance to instantly refill its Magazine when it's empty
Item-Editor.html,{296:9},,,9,,BOR_Enhancement.part_core_bor_highroller,High Roller,"Guns with Ripper-licensed parts increase Gun Damage by 2% for each consecutive shot fired, for a Maximum 25 Stacks","Guns with Ripper-licensed parts increase Gun Damage by 2% for each consecutive shot fired, for a Maximum 25 Stacks",,"Guns with Ripper-licensed parts increase Gun Damage by 2% for each consecutive shot fired, for a Maximum 25 Stacks"
Item-Editor.html,{296:4},,,4,,,,,,,
Item-Editor.html,{296:8},,,8,,,,,,,
Item-Editor.html,{296:7},,,7,,,,,,,
Item-Editor.html,{296:6},,,6,,,,,,,
Item-Editor.html,{296:5},,,5,,,,,,,
Item-Editor.html,{292:1},,,1,,TED_Enhancement.part_core_ted_extendafriend,Extend-a-Friend,Guns with Tediore-licensed parts have +50% longer Lifetime for Thrown Turrets,Guns with Tediore-licensed parts have +50% longer Lifetime for Thrown Turrets,,Guns with Tediore-licensed parts have +50% longer Lifetime for Thrown Turrets
Item-Editor.html,{292:2},,,2,,TED_Enhancement.part_core_ted_banger,Banger,Guns with Tediore-licensed parts use +50% Maximum Loaded Ammo when calculating Thrown Damage,Guns with Tediore-licensed parts use +50% Maximum Loaded Ammo when calculating Thrown Damage,,Guns with Tediore-licensed parts use +50% Maximum Loaded Ammo when calculating Thrown Damage
Item-Editor.html,{292:3},,,3,,TED_Enhancement.part_core_ted_recycler,Recycler,Guns with Tediore-licensed parts keep 50% of a Magazine's Ammo on Reload,Guns with Tediore-licensed parts keep 50% of a Magazine's Ammo on Reload,,Guns with Tediore-licensed parts keep 50% of a Magazine's Ammo on Reload
Item-Editor.html,{292:9},,,9,,TED_Enhancement.part_core_ted_digidivider,Digi-Divider,Guns with Tediore-licensed parts have a 50% Chance to spawn an additional Projectile on Reload,Guns with Tediore-licensed parts have a 50% Chance to spawn an additional Projectile on Reload,,Guns with Tediore-licensed parts have a 50% Chance to spawn an additional Projectile on Reload
Item-Editor.html,{292:4},,,4,,,,,,,
Item-Editor.html,{292:5},,,5,,,,,,,
Item-Editor.html,{292:6},,,6,,,,,,,
Item-Editor.html,{292:7},,,7,,,,,,,
Item-Editor.html,{292:8},,,8,,,,,,,
Item-Editor.html,{303:1},,,1,,TOR_Enhancement.part_core_tor_headringer,Head Ringer,"Guns with Torgue-licensed parts gain +25% Damage, and +100% Damage Radius","Guns with Torgue-licensed parts gain +25% Damage, and +100% Damage Radius",,"Guns with Torgue-licensed parts gain +25% Damage, and +100% Damage Radius"
Item-Editor.html,{303:2},,,2,,TOR_Enhancement.part_core_tor_boompuppy,Boompuppy,"On kill, Guns with Torgue-licensed parts have a 50% Chance to call down a Missile Barrage on a nearby enemy","On kill, Guns with Torgue-licensed parts have a 50% Chance to call down a Missile Barrage on a nearby enemy",,"On kill, Guns with Torgue-licensed parts have a 50% Chance to call down a Missile Barrage on a nearby enemy"
Item-Editor.html,{303:3},,,3,,TOR_Enhancement.part_core_tor_explosiception,Explosi-ception,Guns with Torgue-licensed Sticky Magazines deal +50% of Gun Damage on impact,Guns with Torgue-licensed Sticky Magazines deal +50% of Gun Damage on impact,,Guns with Torgue-licensed Sticky Magazines deal +50% of Gun Damage on impact
Item-Editor.html,{303:9},,,9,,TOR_Enhancement.part_core_tor_airburst,Air Burst,Guns with Torgue-licensed parts fire Projectiles that explode on proximity,Guns with Torgue-licensed parts fire Projectiles that explode on proximity,,Guns with Torgue-licensed parts fire Projectiles that explode on proximity
Item-Editor.html,{303:4},,,4,,,,,,,
Item-Editor.html,{303:5},,,5,,,,,,,
Item-Editor.html,{303:6},,,6,,,,,,,
Item-Editor.html,{303:7},,,7,,,,,,,
Item-Editor.html,{303:8},,,8,,,,,,,
Item-Editor.html,{247:1},,,1,,Enhancement.part_firmware_god_killer,God Killer,,,,
Item-Editor.html,{247:2},,,2,,Enhancement.part_firmware_reel_big_fist,Reel Big Fist,,,,
Item-Editor.html,{247:3},,,3,,Enhancement.part_firmware_lifeblood,Lifeblood,,,,
Item-Editor.html,{247:4},,,4,,Enhancement.part_firmware_airstrike,Airstrike,,,,
Item-Editor.html,{247:5},,,5,,Enhancement.part_firmware_high_caliber,High Caliber,,,,
Item-Editor.html,{247:6},,,6,,Enhancement.part_firmware_gadget_ahoy,Gadget Ahoy,,,,
Item-Editor.html,{247:7},,,7,,Enhancement.part_firmware_baker,Baker,,,,
Item-Editor.html,{247:8},,,8,,Enhancement.part_firmware_oscar_mike,Oscar Mike,,,,
Item-Editor.html,{247:9},,,9,,Enhancement.part_firmware_rubberband_man,Rubberband Man,,,,
Item-Editor.html,{247:10},,,10,,Enhancement.part_firmware_deadeye,Dead Eye,,,,
Item-Editor.html,{247:11},,,11,,Enhancement.part_firmware_action_fist,Action Fist,,,,
Item-Editor.html,{247:12},,,12,,Enhancement.part_firmware_goojfc,GOOJFC,,,,
Item-Editor.html,{247:13},,,13,,Enhancement.part_firmware_atlas_ex,Atlas E.X,,,,
Item-Editor.html,{247:14},,,14,,Enhancement.part_firmware_atlas_infinum,Atlas Infinum,,,,
Item-Editor.html,{247:15},,,15,,Enhancement.part_firmware_trickshot,Trickshot,,,,
Item-Editor.html,{247:16},,,16,,Enhancement.part_firmware_jacked,Jacked,,,,
Item-Editor.html,{247:17},,,17,,Enhancement.part_firmware_get_throwin,Get Throwin',,,,
Item-Editor.html,{247:18},,,18,,Enhancement.part_firmware_heating_up,Heating Up,,,,
Item-Editor.html,{247:19},,,19,,Enhancement.part_firmware_bullets_to_spare,Bullet Spare,,,,
Item-Editor.html,{247:20},,,20,,Enhancement.part_firmware_daeddy_o,Dead-dy O',,,,
Item-Editor.html,{247:103},,,103,,Enhancement.part_firmware_risky_boots,Risky Boots,,,,
Item-Editor.html,{247:248},,,248,,Enhancement.part_firmware_skillcraft,Skillcraft,,,,
Item-Editor.html,{247:76},,,76,,Enhancement.Part_Body_05_Legendary,Legendary,,,,
Item-Editor.html,{247:77},,,77,,Enhancement.Part_Body_04_Epic,Epic,,,,
Item-Editor.html,{247:78},,,78,,Enhancement.Part_Body_03_Rare,Rare,,,,
Item-Editor.html,{247:79},,,79,,Enhancement.Part_Body_02_Uncommon,Uncommon,,,,
Item-Editor.html,{247:80},,,80,,Enhancement.Part_Body_01_Common,Common,,,,
Item-Editor.html,{247:98},,,98,,Enhancement.comp_01_common,Common,NOT USED,NOT USED,,NOT USED
Item-Editor.html,{247:99},,,99,,Enhancement.comp_02_uncommon,Uncommon,NOT USED,NOT USED,,NOT USED
Item-Editor.html,{247:100},,,100,,Enhancement.comp_03_rare,Rare,NOT USED,NOT USED,,NOT USED
Item-Editor.html,{247:101},,,101,,Enhancement.comp_04_epic,Epic,NOT USED,NOT USED,,NOT USED
Item-Editor.html,{247:102},,,102,,Enhancement.comp_05_legendary,Legendary,NOT USED,NOT USED,,NOT USED
Item-Editor.html,{247:21},,,21,,Enhancement.part_Stat_wt_SR_magsize,Sniper Magazine Size,Sniper Magazine +75%,Sniper Magazine +75%,,Sniper Magazine +75%
Item-Editor.html,{247:22},,,22,,Enhancement.part_Stat_wt_SG_magsize,Shotgun Magazine Size,Shotgun Magazine +75%,Shotgun Magazine +75%,,Shotgun Magazine +75%
Item-Editor.html,{247:23},,,23,,Enhancement.part_Stat_wt_SM_magsize,SMG Magazine Size,SMG Magazine +75%,SMG Magazine +75%,,SMG Magazine +75%
Item-Editor.html,{247:24},,,24,,Enhancement.part_Stat_wt_PS_magsize,Pistol Magazine Size,Pistol Magazine +75%,Pistol Magazine +75%,,Pistol Magazine +75%
Item-Editor.html,{247:25},,,25,,Enhancement.part_Stat_wt_AR_magsize,AR Magazine Size,AR Magazine +75%,AR Magazine +75%,,AR Magazine +75%
Item-Editor.html,{247:26},,,26,,Enhancement.part_Stat_wt_SR_criticaldamage,Sniper Critical Damage,Sniper Crit Damage +75%,Sniper Crit Damage +75%,,Sniper Crit Damage +75%
Item-Editor.html,{247:27},,,27,,Enhancement.part_Stat_wt_SG_criticaldamage,Shotgun Critical Damage,Shotgun Crit Damage +75%,Shotgun Crit Damage +75%,,Shotgun Crit Damage +75%
Item-Editor.html,{247:28},,,28,,Enhancement.part_Stat_wt_SM_criticaldamage,SMG Critical Damage,SMG Crit Damage +75%,SMG Crit Damage +75%,,SMG Crit Damage +75%
Item-Editor.html,{247:29},,,29,,Enhancement.part_Stat_wt_PS_criticaldamage,Pistol Critical Damage,Pistol Crit Damage +75%,Pistol Crit Damage +75%,,Pistol Crit Damage +75%
Item-Editor.html,{247:30},,,30,,Enhancement.part_Stat_wt_AR_criticaldamage,AR Critical Damage,AR Crit Damage +75%,AR Crit Damage +75%,,AR Crit Damage +75%
Item-Editor.html,{247:31},,,31,,Enhancement.part_Stat_wt_SR_damage,Sniper Damage,Sniper Damage +38%,Sniper Damage +38%,,Sniper Damage +38%
Item-Editor.html,{247:32},,,32,,Enhancement.part_Stat_wt_SG_damage,Shotgun Damage,Shotgun Damage +38%,Shotgun Damage +38%,,Shotgun Damage +38%
Item-Editor.html,{247:33},,,33,,Enhancement.part_Stat_wt_SM_damage,SMG Damage,SMG Damage +38%,SMG Damage +38%,,SMG Damage +38%
Item-Editor.html,{247:34},,,34,,Enhancement.part_Stat_wt_PS_damage,Pistol Damage,Pistol Damage +38%,Pistol Damage +38%,,Pistol Damage +38%
Item-Editor.html,{247:35},,,35,,Enhancement.part_Stat_wt_AR_damage,AR Damage,AR Damage +38%,AR Damage +38%,,AR Damage +38%
Item-Editor.html,{247:36},,,36,,Enhancement.part_Stat_wt_SR_firerate,Sniper Fire Rate,Sniper Fire Rate +38%,Sniper Fire Rate +38%,,Sniper Fire Rate +38%
Item-Editor.html,{247:37},,,37,,Enhancement.part_Stat_wt_SG_firerate,Shotgun Fire Rate,Shotgun Fire Rate +38%,Shotgun Fire Rate +38%,,Shotgun Fire Rate +38%
Item-Editor.html,{247:38},,,38,,Enhancement.part_Stat_wt_SM_firerate,SMG Fire Rate,SMG Fire Rate +38%,SMG Fire Rate +38%,,SMG Fire Rate +38%
Item-Editor.html,{247:39},,,39,,Enhancement.part_Stat_wt_PS_firerate,Pistol Fire Rate,Pistol Fire Rate +38%,Pistol Fire Rate +38%,,Pistol Fire Rate +38%
Item-Editor.html,{247:40},,,40,,Enhancement.part_Stat_wt_AR_firerate,AR Fire Rate,AR Fire Rate +38%,AR Fire Rate +38%,,AR Fire Rate +38%
Item-Editor.html,{247:41},,,41,,Enhancement.part_Stat_wt_SR_accuracy,Sniper Accuracy,Sniper Accuracy +75%,Sniper Accuracy +75%,,Sniper Accuracy +75%
Item-Editor.html,{247:42},,,42,,Enhancement.part_Stat_wt_SG_accuracy,Shotgun Accuracy,Shotgun Accuracy +75%,Shotgun Accuracy +75%,,Shotgun Accuracy +75%
Item-Editor.html,{247:43},,,43,,Enhancement.part_Stat_wt_SM_accuracy,SMG Accuracy,SMG Accuracy +75%,SMG Accuracy +75%,,SMG Accuracy +75%
Item-Editor.html,{247:44},,,44,,Enhancement.part_Stat_wt_PS_accuracy,Pistol Accuracy,Pistol Accuracy +75%,Pistol Accuracy +75%,,Pistol Accuracy +75%
Item-Editor.html,{247:45},,,45,,Enhancement.part_Stat_wt_AR_accuracy,AR Accuracy,AR Accuracy +75%,AR Accuracy +75%,,AR Accuracy +75%
Item-Editor.html,{247:46},,,46,,Enhancement.part_Stat_wt_SR_splashdamage,Sniper Splash Damage,Sniper Splash Damage +38%,Sniper Splash Damage +38%,,Sniper Splash Damage +38%
Item-Editor.html,{247:47},,,47,,Enhancement.part_Stat_wt_SG_splashdamage,Shotgun Splash Damage,Shotgun Splash Damage +38%,Shotgun Splash Damage +38%,,Shotgun Splash Damage +38%
Item-Editor.html,{247:48},,,48,,Enhancement.part_Stat_wt_SM_splashdamage,SMG Splash Damage,SMG Splash Damage +38%,SMG Splash Damage +38%,,SMG Splash Damage +38%
Item-Editor.html,{247:49},,,49,,Enhancement.part_Stat_wt_PS_splashdamage,Pistol Splash Damage,Pistol Splash Damage +38%,Pistol Splash Damage +38%,,Pistol Splash Damage +38%
Item-Editor.html,{247:50},,,50,,Enhancement.part_Stat_wt_AR_splashdamage,AR Splash Damage,AR Splash Damage +38%,AR Splash Damage +38%,,AR Splash Damage +38%
Item-Editor.html,{247:51},,,51,,Enhancement.part_Stat_wt_SG_splashradius,Shotgun Splash Radius,Shotgun Splash Radius +75%,Shotgun Splash Radius +75%,,Shotgun Splash Radius +75%
Item-Editor.html,{247:52},,,52,,Enhancement.part_Stat_wt_PS_splashradius,Pistol Splash Radius,Pistol Splash Radius +75%,Pistol Splash Radius +75%,,Pistol Splash Radius +75%
Item-Editor.html,{247:53},,,53,,Enhancement.part_Stat_wt_SR_splashradius,Sniper Splash Radius,Sniper Splash Radius +75%,Sniper Splash Radius +75%,,Sniper Splash Radius +75%
Item-Editor.html,{247:54},,,54,,Enhancement.part_Stat_wt_SM_splashradius,SMG Splash Radius,SMG Splash Radius +75%,SMG Splash Radius +75%,,SMG Splash Radius +75%
Item-Editor.html,{247:55},,,55,,Enhancement.part_Stat_wt_AR_splashradius,AR Splash Radius,AR Splash Radius +75%,AR Splash Radius +75%,,AR Splash Radius +75%
Item-Editor.html,{247:56},,,56,,Enhancement.part_Stat_wt_SR_ads_proficiency,Sniper ADS Proficiency,Sniper ADS +75%,Sniper ADS +75%,,Sniper ADS +75%
Item-Editor.html,{247:57},,,57,,Enhancement.part_Stat_wt_SG_ads_proficiency,Shotgun ADS Proficiency,Shotgun ADS +75%,Shotgun ADS +75%,,Shotgun ADS +75%
Item-Editor.html,{247:58},,,58,,Enhancement.part_Stat_wt_SM_ads_proficiency,SMG ADS Proficiency,SMG ADS +75%,SMG ADS +75%,,SMG ADS +75%
Item-Editor.html,{247:59},,,59,,Enhancement.part_Stat_wt_PS_ads_proficiency,Pistol ADS Proficiency,Pistol ADS +75%,Pistol ADS +75%,,Pistol ADS +75%
Item-Editor.html,{247:60},,,60,,Enhancement.part_Stat_wt_AR_ads_proficiency,AR ADS Proficiency,AR ADS +75%,AR ADS +75%,,AR ADS +75%
Item-Editor.html,{247:61},,,61,,Enhancement.part_Stat_wt_PS_statuseffectdamage,Pistol Status Effect Damage,Pistol Status Effect Damage +38%,Pistol Status Effect Damage +38%,,Pistol Status Effect Damage +38%
Item-Editor.html,{247:62},,,62,,Enhancement.part_Stat_wt_SR_statuseffectdamage,Sniper Status Effect Damage,Sniper Status Effect Damage +38%,Sniper Status Effect Damage +38%,,Sniper Status Effect Damage +38%
Item-Editor.html,{247:63},,,63,,Enhancement.part_Stat_wt_SG_statuseffectdamage,Shotgun Status Effect Damage,Shotgun Status Effect Damage +38%,Shotgun Status Effect Damage +38%,,Shotgun Status Effect Damage +38%
Item-Editor.html,{247:64},,,64,,Enhancement.part_Stat_wt_SM_statuseffectdamage,SMG Status Effect Damage,SMG Status Effect Damage +38%,SMG Status Effect Damage +38%,,SMG Status Effect Damage +38%
Item-Editor.html,{247:65},,,65,,Enhancement.part_Stat_wt_AR_statuseffectdamage,AR Status Effect Damage,AR Status Effect Damage +38%,AR Status Effect Damage +38%,,AR Status Effect Damage +38%
Item-Editor.html,{247:66},,,66,,Enhancement.part_Stat_wt_SG_statuseffectchance,Shotgun Status Effect Chance,Shotgun Status Effect Chance +38%,Shotgun Status Effect Chance +38%,,Shotgun Status Effect Chance +38%
Item-Editor.html,{247:67},,,67,,Enhancement.part_Stat_wt_SM_statuseffectchance,SMG Status Effect Chance,SMG Status Effect Chance +38%,SMG Status Effect Chance +38%,,SMG Status Effect Chance +38%
Item-Editor.html,{247:68},,,68,,Enhancement.part_Stat_wt_SR_statuseffectchance,Sniper Status Effect Chance,Sniper Status Effect Chance +38%,Sniper Status Effect Chance +38%,,Sniper Status Effect Chance +38%
Item-Editor.html,{247:69},,,69,,Enhancement.part_Stat_wt_PS_statuseffectchance,Pistol Status Effect Chance,Pistol Status Effect Chance +38%,Pistol Status Effect Chance +38%,,Pistol Status Effect Chance +38%
Item-Editor.html,{247:70},,,70,,Enhancement.part_Stat_wt_AR_statuseffectchance,AR Status Effect Chance,AR Status Effect Chance +38%,AR Status Effect Chance +38%,,AR Status Effect Chance +38%
Item-Editor.html,{247:71},,,71,,Enhancement.part_Stat_wt_AR_equipspeed,AR Equip Speed,AR Equip Speed +150%,AR Equip Speed +150%,,AR Equip Speed +150%
Item-Editor.html,{247:72},,,72,,Enhancement.part_Stat_wt_PS_equipspeed,Pistol Equip Speed,Pistol Equip Speed +150%,Pistol Equip Speed +150%,,Pistol Equip Speed +150%
Item-Editor.html,{247:73},,,73,,Enhancement.part_Stat_wt_SG_equipspeed,Shotgun Equip Speed,Shotgun Equip Speed +150%,Shotgun Equip Speed +150%,,Shotgun Equip Speed +150%
Item-Editor.html,{247:74},,,74,,Enhancement.part_Stat_wt_SM_equipspeed,SMG Equip Speed,SMG Equip Speed +150%,SMG Equip Speed +150%,,SMG Equip Speed +150%
Item-Editor.html,{247:75},,,75,,Enhancement.part_Stat_wt_SR_equipspeed,Sniper Equip Speed,Sniper Equip Speed +150%,Sniper Equip Speed +150%,,Sniper Equip Speed +150%
Item-Editor.html,{247:81},,,81,,Enhancement.part_Stat_weapon_equipspeed,Gun Equip Speed,Gun Equip Speed +100%,Gun Equip Speed +100%,,Gun Equip Speed +100%
Item-Editor.html,{247:82},,,82,,Enhancement.part_Stat_weapon_reloadspeed,Gun Reload Speed,Gun Reload Speed +25%,Gun Reload Speed +25%,,Gun Reload Speed +25%
Item-Editor.html,{247:83},,,83,,Enhancement.part_Stat_statuseffect_chance,Gun Status Effect Chance,Gun Status Effect Chance +25%,Gun Status Effect Chance +25%,,Gun Status Effect Chance +25%
Item-Editor.html,{247:84},,,84,,Enhancement.part_Stat_statuseffect_damage,Gun Status Effect Damage,Gun Status Effect Damage +25%,Gun Status Effect Damage +25%,,Gun Status Effect Damage +25%
Item-Editor.html,{247:85},,,85,,Enhancement.part_Stat_weapon_ads_proficiency,Gun ADS Proficiency,Gun ADS +50%,Gun ADS +50%,,Gun ADS +50%
Item-Editor.html,{247:86},,,86,,Enhancement.part_Stat_weapon_splashradius,Gun Splash Radius,Gun Splash Radius +50%,Gun Splash Radius +50%,,Gun Splash Radius +50%
Item-Editor.html,{247:87},,,87,,Enhancement.part_Stat_weapon_splashdamage,Gun Splash Damage,Gun Splash Damage +25%,Gun Splash Damage +25%,,Gun Splash Damage +25%
Item-Editor.html,{247:88},,,88,,Enhancement.part_Stat_weapon_criticaldamage,Gun Critical Damage,Gun Crit Damage +50%,Gun Crit Damage +50%,,Gun Crit Damage +50%
Item-Editor.html,{247:89},,,89,,Enhancement.part_Stat_weapon_accuracy,Gun Accuracy,Gun Accuracy +50%,Gun Accuracy +50%,,Gun Accuracy +50%
Item-Editor.html,{247:90},,,90,,Enhancement.part_Stat_weapon_firerate,Gun Fire Rate,Gun Fire Rate +25%,Gun Fire Rate +25%,,Gun Fire Rate +25%
Item-Editor.html,{247:91},,,91,,Enhancement.part_Stat_weapon_damage,Gun Damage,Gun Damage +25%,Gun Damage +25%,,Gun Damage +25%
Item-Editor.html,{247:92},,,92,,Enhancement.part_Stat_wt_SR_reloadspeed,Sniper Reload Speed,Sniper Reload Speed +38%,Sniper Reload Speed +38%,,Sniper Reload Speed +38%
Item-Editor.html,{247:93},,,93,,Enhancement.part_Stat_wt_SM_reloadspeed,SMG Reload Speed,SMG Reload Speed +38%,SMG Reload Speed +38%,,SMG Reload Speed +38%
Item-Editor.html,{247:94},,,94,,Enhancement.part_Stat_wt_SG_reloadspeed,Shotgun Reload Speed,Shotgun Reload Speed +38%,Shotgun Reload Speed +38%,,Shotgun Reload Speed +38%
Item-Editor.html,{247:95},,,95,,Enhancement.part_Stat_wt_AR_reloadspeed,AR Reload Speed,AR Reload Speed +38%,AR Reload Speed +38%,,AR Reload Speed +38%
Item-Editor.html,{247:96},,,96,,Enhancement.part_Stat_wt_PS_reloadspeed,Pistol Reload Speed,Pistol Reload Speed +38%,Pistol Reload Speed +38%,,Pistol Reload Speed +38%
Item-Editor.html,{247:97},,,97,,Enhancement.part_Stat_weapon_magsize,Gun Magazine Size,Gun Magazine +50%,Gun Magazine +50%,,Gun Magazine +50%
Item-Editor.html,{247:176},,,176,,Enhancement.part_Stat2_statuseffect_chance,Gun Status Effect Chance,Gun Status Effect Chance +25%,Gun Status Effect Chance +25%,,Gun Status Effect Chance +25%
Item-Editor.html,{247:177},,,177,,Enhancement.part_Stat2_statuseffect_damage,Gun Status Effect Damage,Gun Status Effect Damage +25%,Gun Status Effect Damage +25%,,Gun Status Effect Damage +25%
Item-Editor.html,{247:178},,,178,,Enhancement.part_Stat2_weapon_accuracy,Gun Accuracy,Gun Accuracy +50%,Gun Accuracy +50%,,Gun Accuracy +50%
Item-Editor.html,{247:179},,,179,,Enhancement.part_Stat2_weapon_ads_proficiency,Gun ADS Proficiency,Gun ADS +50%,Gun ADS +50%,,Gun ADS +50%
Item-Editor.html,{247:180},,,180,,Enhancement.part_Stat2_weapon_criticaldamage,Gun Critical Damage,Gun Crit Damage +50%,Gun Crit Damage +50%,,Gun Crit Damage +50%
Item-Editor.html,{247:181},,,181,,Enhancement.part_Stat2_weapon_damage,Gun Damage,Gun Damage +25%,Gun Damage +25%,,Gun Damage +25%
Item-Editor.html,{247:182},,,182,,Enhancement.part_Stat2_weapon_equipspeed,Gun Equip Speed,Gun Equip Speed +100%,Gun Equip Speed +100%,,Gun Equip Speed +100%
Item-Editor.html,{247:183},,,183,,Enhancement.part_Stat2_weapon_firerate,Gun Fire Rate,Gun Fire Rate +25%,Gun Fire Rate +25%,,Gun Fire Rate +25%
Item-Editor.html,{247:184},,,184,,Enhancement.part_Stat2_weapon_magsize,Gun Magazine Size,Gun Magazine +50%,Gun Magazine +50%,,Gun Magazine +50%
Item-Editor.html,{247:185},,,185,,Enhancement.part_Stat2_weapon_reloadspeed,Gun Reload Speed,Gun Reload Speed +25%,Gun Reload Speed +25%,,Gun Reload Speed +25%
Item-Editor.html,{247:186},,,186,,Enhancement.part_Stat2_weapon_splashdamage,Gun Splash Damage,Gun Splash Damage +25%,Gun Splash Damage +25%,,Gun Splash Damage +25%
Item-Editor.html,{247:187},,,187,,Enhancement.part_Stat2_weapon_splashradius,Gun Splash Radius,Gun Splash Radius +50%,Gun Splash Radius +50%,,Gun Splash Radius +50%
Item-Editor.html,{247:188},,,188,,Enhancement.part_Stat2_wt_AR_accuracy,AR Accuracy,AR Accuracy +75%,AR Accuracy +75%,,AR Accuracy +75%
Item-Editor.html,{247:189},,,189,,Enhancement.part_Stat2_wt_AR_ads_proficiency,AR ADS Proficiency,AR ADS +75%,AR ADS +75%,,AR ADS +75%
Item-Editor.html,{247:190},,,190,,Enhancement.part_Stat2_wt_AR_criticaldamage,AR Critical Damage,AR Crit Damage +75%,AR Crit Damage +75%,,AR Crit Damage +75%
Item-Editor.html,{247:191},,,191,,Enhancement.part_Stat2_wt_AR_damage,AR Damage,AR Damage +38%,AR Damage +38%,,AR Damage +38%
Item-Editor.html,{247:192},,,192,,Enhancement.part_Stat2_wt_AR_equipspeed,AR Equip Speed,AR Equip Speed +150%,AR Equip Speed +150%,,AR Equip Speed +150%
Item-Editor.html,{247:193},,,193,,Enhancement.part_Stat2_wt_AR_firerate,AR Fire Rate,AR Fire Rate +38%,AR Fire Rate +38%,,AR Fire Rate +38%
Item-Editor.html,{247:194},,,194,,Enhancement.part_Stat2_wt_AR_magsize,AR Magazine Size,AR Magazine +75%,AR Magazine +75%,,AR Magazine +75%
Item-Editor.html,{247:195},,,195,,Enhancement.part_Stat2_wt_AR_reloadspeed,AR Reload Speed,AR Reload Speed +38%,AR Reload Speed +38%,,AR Reload Speed +38%
Item-Editor.html,{247:196},,,196,,Enhancement.part_Stat2_wt_AR_splashdamage,AR Splash Damage,AR Splash Damage +38%,AR Splash Damage +38%,,AR Splash Damage +38%
Item-Editor.html,{247:197},,,197,,Enhancement.part_Stat2_wt_AR_splashradius,AR Splash Radius,AR Splash Radius +75%,AR Splash Radius +75%,,AR Splash Radius +75%
Item-Editor.html,{247:198},,,198,,Enhancement.part_Stat2_wt_AR_statuseffectchance,AR Status Effect Chance,AR Status Effect Chance +38%,AR Status Effect Chance +38%,,AR Status Effect Chance +38%
Item-Editor.html,{247:199},,,199,,Enhancement.part_Stat2_wt_AR_statuseffectdamage,AR Status Effect Damage,AR Status Effect Damage +38%,AR Status Effect Damage +38%,,AR Status Effect Damage +38%
Item-Editor.html,{247:200},,,200,,Enhancement.part_Stat2_wt_PS_accuracy,Pistol Accuracy,Pistol Accuracy +75%,Pistol Accuracy +75%,,Pistol Accuracy +75%
Item-Editor.html,{247:201},,,201,,Enhancement.part_Stat2_wt_PS_ads_proficiency,Pistol ADS Proficiency,Pistol ADS +75%,Pistol ADS +75%,,Pistol ADS +75%
Item-Editor.html,{247:202},,,202,,Enhancement.part_Stat2_wt_PS_criticaldamage,Pistol Critical Damage,Pistol Crit Damage +75%,Pistol Crit Damage +75%,,Pistol Crit Damage +75%
Item-Editor.html,{247:203},,,203,,Enhancement.part_Stat2_wt_PS_damage,Pistol Damage,Pistol Damage +38%,Pistol Damage +38%,,Pistol Damage +38%
Item-Editor.html,{247:204},,,204,,Enhancement.part_Stat2_wt_PS_equipspeed,Pistol Equip Speed,Pistol Equip Speed +150%,Pistol Equip Speed +150%,,Pistol Equip Speed +150%
Item-Editor.html,{247:205},,,205,,Enhancement.part_Stat2_wt_PS_firerate,Pistol Fire Rate,Pistol Fire Rate +38%,Pistol Fire Rate +38%,,Pistol Fire Rate +38%
Item-Editor.html,{247:206},,,206,,Enhancement.part_Stat2_wt_PS_magsize,Pistol Magazine Size,Pistol Magazine +75%,Pistol Magazine +75%,,Pistol Magazine +75%
Item-Editor.html,{247:207},,,207,,Enhancement.part_Stat2_wt_PS_reloadspeed,Pistol Reload Speed,Pistol Reload Speed +38%,Pistol Reload Speed +38%,,Pistol Reload Speed +38%
Item-Editor.html,{247:208},,,208,,Enhancement.part_Stat2_wt_PS_splashdamage,Pistol Splash Damage,Pistol Splash Damage +38%,Pistol Splash Damage +38%,,Pistol Splash Damage +38%
Item-Editor.html,{247:209},,,209,,Enhancement.part_Stat2_wt_PS_splashradius,Pistol Splash Radius,Pistol Splash Radius +75%,Pistol Splash Radius +75%,,Pistol Splash Radius +75%
Item-Editor.html,{247:210},,,210,,Enhancement.part_Stat2_wt_PS_statuseffectchance,Pistol Status Effect Chance,Pistol Status Effect Chance +38%,Pistol Status Effect Chance +38%,,Pistol Status Effect Chance +38%
Item-Editor.html,{247:211},,,211,,Enhancement.part_Stat2_wt_PS_statuseffectdamage,Pistol Status Effect Damage,Pistol Status Effect Damage +38%,Pistol Status Effect Damage +38%,,Pistol Status Effect Damage +38%
Item-Editor.html,{247:212},,,212,,Enhancement.part_Stat2_wt_SG_accuracy,Shotgun Accuracy,Shotgun Accuracy +75%,Shotgun Accuracy +75%,,Shotgun Accuracy +75%
